ID,utterance,annotation,list-ID
197,0. mais non . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
198,qu'est-ce qu' y a à manger dans ce restaurant ... [media],"[NULL,NULL,NULL]",1
198,qu'est-ce qu' y a à manger dans ce restaurant ... [media],"[PAR-Follow-up:other,NULL,NULL]",2
199,on va prendre le menu ! [media],"[NULL,NULL,NULL]",1
199,on va prendre le menu ! [media],"[NULL,NULL,NULL]",2
200,oh oui . [media],"[NULL,NULL,NULL]",1
200,oh oui . [media],"[NULL,NULL,NULL]",2
201,alors il y a le menu japonais ... [media],"[NULL,NULL,NULL]",1
201,alors il y a le menu japonais ... [media],"[NULL,NULL,NULL]",2
202,[quote] le menu indien ... [media],"[NULL,NULL,NULL]",1
202,[quote] le menu indien ... [media],"[NULL,NULL,NULL]",2
203,[quote] et le menu marocain . [media],"[NULL,NULL,NULL]",1
203,[quote] et le menu marocain . [media],"[NULL,NULL,NULL]",2
204,ça aussi c'est v euh \<trail off question\> [media],"[NULL,NULL,NULL]",1
204,ça aussi c'est v euh \<trail off question\> [media],"[NULL,NULL,NULL]",2
205,ouais . c'est le père qui l'a amené aussi . [media],"[NULL,NULL,NULL]",1
205,ouais . c'est le père qui l'a amené aussi . [media],"[NULL,NULL,NULL]",2
206,alors qu'est-ce que vous choisissez madame ? [media],"[NULL,NULL,NULL]",1
206,alors qu'est-ce que vous choisissez madame ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
207,hum du poulet ! [media],"[NULL,NULL,NULL]",1
207,hum du poulet ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
208,du poulet . le menu indien ? [media],"[NULL,NULL,NULL]",1
208,du poulet . le menu indien ? [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
209,[quote] oh !,"[NULL,NULL,NULL]",1
209,[quote] oh !,"[NULL,NULL,NULL]",2
210,ah oui ! [media],"[NULL,NULL,NULL]",1
210,ah oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
211,alors dans le menu indien il y a un . [media],"[NULL,NULL,NULL]",1
211,alors dans le menu indien il y a un . [media],"[PAR-Follow-up:other,NULL,NULL]",2
212,un \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",1
212,un \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",2
213,[quote] 0. .,"[NULL,NULL,NULL]",1
213,[quote] 0. .,"[NULL,NULL,NULL]",2
214,c'est quoi un ? [media],"[NULL,NULL,NULL]",1
214,c'est quoi un ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
215,0. . [media],"[NULL,NULL,NULL]",1
215,0. . [media],"[NULL,NULL,NULL]",2
216,c'est du pain \<None\> . c'est le pain indien ça s'appelle le . [media],"[NULL,NULL,NULL]",1
216,c'est du pain \<None\> . c'est le pain indien ça s'appelle le . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
217,0. . [media],"[NULL,NULL,NULL]",1
217,0. . [media],"[NULL,NULL,NULL]",2
218,[quote] il y a . un samoussa .,"[NULL,NULL,NULL]",1
218,[quote] il y a . un samoussa .,"[NULL,NULL,NULL]",2
219,c'est comme ça ! [media],"[NULL,NULL,NULL]",1
219,c'est comme ça ! [media],"[NULL,NULL,NULL]",2
220,ah ! [media],"[NULL,NULL,NULL]",1
220,ah ! [media],"[NULL,NULL,NULL]",2
221,il y a du poulet ... [media],"[NULL,NULL,NULL]",1
221,il y a du poulet ... [media],"[NULL,NULL,NULL]",2
222,0. . [media],"[NULL,NULL,NULL]",1
222,0. . [media],"[NULL,NULL,NULL]",2
223,et . une mangue ! [media],"[NULL,NULL,NULL]",1
223,et . une mangue ! [media],"[NULL,NULL,NULL]",2
224,bah dis_don ça en fait des choses à manger pour ce bébé ! [media],"[NULL,NULL,NULL]",1
224,bah dis_don ça en fait des choses à manger pour ce bébé ! [media],"[NULL,NULL,NULL]",2
225,yyy . [media],"[NULL,NULL,NULL]",1
225,yyy . [media],"[NULL,NULL,NULL]",2
226,[quote] allez . tu lui donnes à manger ?,"[NULL,NULL,NULL]",1
226,[quote] allez . tu lui donnes à manger ?,"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
227,mais il y en a encore ! [media],"[NULL,NULL,NULL]",1
227,mais il y en a encore ! [media],"[NULL,NULL,NULL]",2
228,ah bah non c'est ça_y_est il a tout ce qu' y a dans le menu ! [media],"[NULL,NULL,NULL]",1
228,ah bah non c'est ça_y_est il a tout ce qu' y a dans le menu ! [media],"[NULL,NULL,NULL]",2
229,yyy . [media],"[NULL,NULL,NULL]",1
229,yyy . [media],"[NULL,NULL,NULL]",2
230,[quote] alors . par quoi il commence ?,"[NULL,NULL,NULL]",1
230,[quote] alors . par quoi il commence ?,"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
231,0. . [media],"[NULL,NULL,NULL]",1
231,0. . [media],"[NULL,NULL,NULL]",2
232,par quoi il commence ? [media],"[NULL,NULL,NULL]",1
232,par quoi il commence ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
233,0. . [media],"[NULL,NULL,NULL]",1
233,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
234,par la mangue . prends lui une petite cuillère si tu veux dans le tiroir ! [media],"[NULL,NULL,NULL]",1
234,par la mangue . prends lui une petite cuillère si tu veux dans le tiroir ! [media],"[PAR-Follow-up:Give-response,PAR-Follow-up:other,NULL]",2
235,oh ! [media],"[NULL,NULL,NULL]",1
235,oh ! [media],"[NULL,NULL,NULL]",2
236,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
236,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
237,une petite cuillère ... [media],"[NULL,NULL,NULL]",1
237,une petite cuillère ... [media],"[NULL,NULL,NULL]",2
238,on lui donne la yyy la cuillère de Kirikou ? [media],"[NULL,NULL,NULL]",1
238,on lui donne la yyy la cuillère de Kirikou ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
239,euh oui ! [media],"[NULL,NULL,NULL]",1
239,euh oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
240,oui ? [media],"[NULL,NULL,NULL]",1
240,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
241,pa que la cuillère de Kirikou c'est ça ! [media],"[NULL,NULL,NULL]",1
241,pa que la cuillère de Kirikou c'est ça ! [media],"[NULL,NULL,NULL]",2
242,pa que il y a Kirikou là ! [media],"[NULL,NULL,NULL]",1
242,pa que il y a Kirikou là ! [media],"[NULL,NULL,NULL]",2
243,en_bas ! [media],"[NULL,NULL,NULL]",1
243,en_bas ! [media],"[NULL,NULL,NULL]",2
244,yyy xxx . [media],"[NULL,NULL,NULL]",1
244,yyy xxx . [media],"[NULL,NULL,NULL]",2
245,[quote] c'est le père qui l'a amenée aussi !,"[NULL,NULL,NULL]",1
245,[quote] c'est le père qui l'a amenée aussi !,"[NULL,NULL,NULL]",2
246,oui ! [media],"[NULL,NULL,NULL]",1
246,oui ! [media],"[NULL,NULL,NULL]",2
247,oh ! [media],"[NULL,NULL,NULL]",1
247,oh ! [media],"[NULL,NULL,NULL]",2
248,qu'est-ce qu'il a amené d' autre de Kirikou le père ? [media],"[NULL,NULL,NULL]",1
248,qu'est-ce qu'il a amené d' autre de Kirikou le père ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
249,[quote] xxx .,"[NULL,NULL,NULL]",1
249,[quote] xxx .,"[NULL,NULL,NULL]",2
250,hum un verre ! [media],"[NULL,NULL,NULL]",1
250,hum un verre ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
251,un verre oui . et puis ? [media],"[NULL,NULL,NULL]",1
251,un verre oui . et puis ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
252,hum ... [media],"[NULL,NULL,NULL]",1
252,hum ... [media],"[NULL,NULL,NULL]",2
253,[quote] une boîte ! [media],"[NULL,NULL,NULL]",1
253,[quote] une boîte ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
254,avec quoi dedans ? [media],"[NULL,NULL,NULL]",1
254,avec quoi dedans ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
255,hum ... [media],"[NULL,NULL,NULL]",1
255,hum ... [media],"[NULL,NULL,NULL]",2
256,[quote] des disques plein ... [media],"[NULL,NULL,NULL]",1
256,[quote] des disques plein ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
257,[quote] et des crayons ... [media],"[NULL,NULL,NULL]",1
257,[quote] et des crayons ... [media],"[NULL,NULL,NULL]",2
258,oui ... [media],"[NULL,NULL,NULL]",1
258,oui ... [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
259,[quote] et des coloriages !,"[NULL,NULL,NULL]",1
259,[quote] et des coloriages !,"[NULL,NULL,NULL]",2
260,wouhaou \<None\> ! [media],"[NULL,NULL,NULL]",1
260,wouhaou \<None\> ! [media],"[NULL,NULL,NULL]",2
261,et c'est des disques de quoi ? [media],"[NULL,NULL,NULL]",1
261,et c'est des disques de quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
262,de Kirikou . [media],"[NULL,NULL,NULL]",1
262,de Kirikou . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
263,oui mais des des films ? [media],"[NULL,NULL,NULL]",1
263,oui mais des des films ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
264,[quote] voilà !,"[NULL,NULL,NULL]",1
264,[quote] voilà !,"[NULL,NULL,NULL]",2
265,oui ! [media],"[NULL,NULL,NULL]",1
265,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
266,aïe ! [media],"[NULL,NULL,NULL]",1
266,aïe ! [media],"[NULL,NULL,NULL]",2
267,il mange le dessert en premier lui ? [media],"[NULL,NULL,NULL]",1
267,il mange le dessert en premier lui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
268,euh oui ! [media],"[NULL,NULL,NULL]",1
268,euh oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
269,c'est bon la mangue ? [media],"[NULL,NULL,NULL]",1
269,c'est bon la mangue ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
270,oui oui ! [media],"[NULL,NULL,NULL]",1
270,oui oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
271,je sais même pas comment tu l'as appelé ton bébé ! [media],"[NULL,NULL,NULL]",1
271,je sais même pas comment tu l'as appelé ton bébé ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
272,0. . [media],"[NULL,NULL,NULL]",1
272,0. . [media],"[NULL,NULL,NULL]",2
273,[quote] comment il s'appelle ?,"[NULL,NULL,NULL]",1
273,[quote] comment il s'appelle ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
274,0. . [media],"[NULL,NULL,NULL]",1
274,0. . [media],"[NULL,NULL,NULL]",2
275,[quote] c'est un garçon ou une fille ?,"[NULL,NULL,NULL]",1
275,[quote] c'est un garçon ou une fille ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
276,0. garçon ! [media],"[NULL,NULL,NULL]",1
276,0. garçon ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
277,d'accord et il s'appelle comment ? [media],"[NULL,NULL,NULL]",1
277,d'accord et il s'appelle comment ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
278,0. . [media],"[NULL,NULL,NULL]",1
278,0. . [media],"[NULL,NULL,NULL]",2
279,0. . [media],"[NULL,NULL,NULL]",1
279,0. . [media],"[NULL,NULL,NULL]",2
280,0. . \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
280,0. . \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
281,il a pas de nom ? [media],"[NULL,NULL,NULL]",1
281,il a pas de nom ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
282,non . [media],"[NULL,NULL,NULL]",1
282,non . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
283,c'est embêtant ça ! [media],"[NULL,NULL,NULL]",1
283,c'est embêtant ça ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
284,il faudrait l'appeler euh Coco ! [media],"[NULL,NULL,NULL]",1
284,il faudrait l'appeler euh Coco ! [media],"[NULL,NULL,NULL]",2
285,0. . [media],"[NULL,NULL,NULL]",1
285,0. . [media],"[NULL,NULL,NULL]",2
286,[quote] bah on a qu'à l'appeler Coco alors .,"[NULL,NULL,NULL]",1
286,[quote] bah on a qu'à l'appeler Coco alors .,"[NULL,NULL,NULL]",2
287,0. . [media],"[NULL,NULL,NULL]",1
287,0. . [media],"[NULL,NULL,NULL]",2
288,alors Coco est-ce que c'est bon la mangue ?,"[NULL,NULL,NULL]",1
288,alors Coco est-ce que c'est bon la mangue ?,"[NULL,NULL,NULL]",2
289,0. . [media],"[NULL,NULL,NULL]",1
289,0. . [media],"[NULL,NULL,NULL]",2
290,[quote] il est pas bien bavard \<None\> .,"[NULL,NULL,NULL]",1
290,[quote] il est pas bien bavard \<None\> .,"[NULL,NULL,NULL]",2
291,oui . [media],"[NULL,NULL,NULL]",1
291,oui . [media],"[NULL,NULL,NULL]",2
292,[quote] 0. .,"[NULL,NULL,NULL]",1
292,[quote] 0. .,"[NULL,NULL,NULL]",2
293,[quote] 0. .,"[NULL,NULL,NULL]",1
293,[quote] 0. .,"[NULL,NULL,NULL]",2
294,il commence par la mangue ? [media],"[NULL,NULL,NULL]",1
294,il commence par la mangue ? [media],"[NULL,NULL,NULL]",2
295,[quote] xxx .,"[NULL,NULL,NULL]",1
295,[quote] xxx .,"[NULL,NULL,NULL]",2
296,0. . [media],"[NULL,NULL,NULL]",1
296,0. . [media],"[NULL,NULL,NULL]",2
297,[quote] ou il commence par le . samoussa ?,"[NULL,NULL,NULL]",1
297,[quote] ou il commence par le . samoussa ?,"[NULL,NULL,NULL]",2
298,[quote] normalement c'est l'entrée ... [media],"[NULL,NULL,NULL]",1
298,[quote] normalement c'est l'entrée ... [media],"[NULL,NULL,NULL]",2
299,[quote] le samoussa . [media],"[NULL,NULL,NULL]",1
299,[quote] le samoussa . [media],"[NULL,NULL,NULL]",2
300,0. . [media],"[NULL,NULL,NULL]",1
300,0. . [media],"[NULL,NULL,NULL]",2
301,[quote] c'est ça d'abord .,"[NULL,NULL,NULL]",1
301,[quote] c'est ça d'abord .,"[NULL,NULL,NULL]",2
302,oh non ça le dessert ! [media],"[NULL,NULL,NULL]",1
302,oh non ça le dessert ! [media],"[NULL,NULL,NULL]",2
303,ah le dessert . oui . [media],"[NULL,NULL,NULL]",1
303,ah le dessert . oui . [media],"[NULL,NULL,NULL]",2
304,[quote] bon .,"[NULL,NULL,NULL]",1
304,[quote] bon .,"[NULL,NULL,NULL]",2
305,parce qu' y a le poulet qui va tomber là . [media],"[NULL,NULL,NULL]",1
305,parce qu' y a le poulet qui va tomber là . [media],"[NULL,NULL,NULL]",2
306,ah ! [media],"[NULL,NULL,NULL]",1
306,ah ! [media],"[NULL,NULL,NULL]",2
307,0. . [media],"[NULL,NULL,NULL]",1
307,0. . [media],"[NULL,NULL,NULL]",2
308,[quote] on va le mettre là .,"[NULL,NULL,NULL]",1
308,[quote] on va le mettre là .,"[NULL,NULL,NULL]",2
309,tu veux une assiette pour lui mett dedans ? [media],"[NULL,NULL,NULL]",1
309,tu veux une assiette pour lui mett dedans ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
310,ah oui ! [media],"[NULL,NULL,NULL]",1
310,ah oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
311,oui ? [media],"[NULL,NULL,NULL]",1
311,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
312,je vais chercher l'assiette . [media],"[NULL,NULL,NULL]",1
312,je vais chercher l'assiette . [media],"[NULL,NULL,NULL]",2
313,0. . [media],"[NULL,NULL,NULL]",1
313,0. . [media],"[NULL,NULL,NULL]",2
314,0. . [media],"[NULL,NULL,NULL]",1
314,0. . [media],"[NULL,NULL,NULL]",2
315,oh \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
315,oh \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
316,0. . [media],"[NULL,NULL,NULL]",1
316,0. . [media],"[NULL,NULL,NULL]",2
317,[quote] tiens . une assiette de ...,"[NULL,NULL,NULL]",1
317,[quote] tiens . une assiette de ...,"[NULL,NULL,NULL]",2
318,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
318,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
319,bah quoi alors comme assiette ? [media],"[NULL,NULL,NULL]",1
319,bah quoi alors comme assiette ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
320,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",1
320,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",2
321,[quote] c'est quoi ça ?,"[NULL,NULL,NULL]",1
321,[quote] c'est quoi ça ?,"[NULL,NULL,NULL]",2
322,Barbapapa \<None\> ! [media],"[NULL,NULL,NULL]",1
322,Barbapapa \<None\> ! [media],"[NULL,NULL,NULL]",2
323,[quote] ah Barbapa .,"[NULL,NULL,NULL]",1
323,[quote] ah Barbapa .,"[NULL,NULL,NULL]",2
324,celle-ci ? [media],"[NULL,NULL,NULL]",1
324,celle-ci ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
325,oui ! [media],"[NULL,NULL,NULL]",1
325,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
326,0. . [media],"[NULL,NULL,NULL]",1
326,0. . [media],"[NULL,NULL,NULL]",2
327,[quote] merci maman !,"[NULL,NULL,NULL]",1
327,[quote] merci maman !,"[PAR-Follow-up:other,NULL,NULL]",2
328,voilà ! [media],"[NULL,NULL,NULL]",1
328,voilà ! [media],"[NULL,NULL,NULL]",2
329,hé . merci maman ! [media],"[NULL,NULL,NULL]",1
329,hé . merci maman ! [media],"[NULL,NULL,NULL]",2
330,merci ! [media],"[NULL,NULL,NULL]",1
330,merci ! [media],"[NULL,NULL,NULL]",2
331,je te signale que tu fais pareil que Anaé Marie ... [media],"[NULL,NULL,NULL]",1
331,je te signale que tu fais pareil que Anaé Marie ... [media],"[NULL,NULL,NULL]",2
332,[quote] tu parles à sa place \<None\> . [media],"[NULL,NULL,NULL]",1
332,[quote] tu parles à sa place \<None\> . [media],"[NULL,NULL,NULL]",2
333,[quote] 0. .,"[NULL,NULL,NULL]",1
333,[quote] 0. .,"[NULL,NULL,NULL]",2
334,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",1
334,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",2
335,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
335,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
336,bah oui vas_y ! [media],"[NULL,NULL,NULL]",1
336,bah oui vas_y ! [media],"[NULL,NULL,NULL]",2
337,gros d'abord ! [media],"[NULL,NULL,NULL]",1
337,gros d'abord ! [media],"[NULL,NULL,NULL]",2
338,ah . le beau dessert . dans une assiette ! [media],"[NULL,NULL,NULL]",1
338,ah . le beau dessert . dans une assiette ! [media],"[NULL,NULL,NULL]",2
339,0. . [media],"[NULL,NULL,NULL]",1
339,0. . [media],"[NULL,NULL,NULL]",2
340,[quote] vas_y \<None\> !,"[NULL,NULL,NULL]",1
340,[quote] vas_y \<None\> !,"[NULL,NULL,NULL]",2
341,là ! [media],"[NULL,NULL,NULL]",1
341,là ! [media],"[NULL,NULL,NULL]",2
342,oh ! [media],"[NULL,NULL,NULL]",1
342,oh ! [media],"[NULL,NULL,NULL]",2
343,[quote] hum . !,"[NULL,NULL,NULL]",1
343,[quote] hum . !,"[NULL,NULL,NULL]",2
344,voilà ! [media],"[NULL,NULL,NULL]",1
344,voilà ! [media],"[NULL,NULL,NULL]",2
345,0. à moi ! [media],"[NULL,NULL,NULL]",1
345,0. à moi ! [media],"[NULL,NULL,NULL]",2
346,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
346,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
347,0. . [media],"[NULL,NULL,NULL]",1
347,0. . [media],"[NULL,NULL,NULL]",2
348,[quote] c'est le côté droit ou le côté gauche ?,"[NULL,NULL,NULL]",1
348,[quote] c'est le côté droit ou le côté gauche ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
349,hum droit ! [media],"[NULL,NULL,NULL]",1
349,hum droit ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
350,par rapport à qui ? [media],"[NULL,NULL,NULL]",1
350,par rapport à qui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
351,0. . [media],"[NULL,NULL,NULL]",1
351,0. . [media],"[NULL,NULL,NULL]",2
352,[quote] par rapport au bébé ou par rapport à toi ?,"[NULL,NULL,NULL]",1
352,[quote] par rapport au bébé ou par rapport à toi ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
353,[quote] c'est laquelle ta main droite ? [media],"[NULL,NULL,NULL]",1
353,[quote] c'est laquelle ta main droite ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
354,hum oh ! [media],"[NULL,NULL,NULL]",1
354,hum oh ! [media],"[NULL,NULL,NULL]",2
355,celle-là ! [media],"[NULL,NULL,NULL]",1
355,celle-là ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
356,0. comment tu le sais \<None\> ? [media],"[NULL,NULL,NULL]",1
356,0. comment tu le sais \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,Complex-long]",2
357,[quote] c'est bien !,"[NULL,NULL,NULL]",1
357,[quote] c'est bien !,"[NULL,NULL,NULL]",2
358,[quote] 0. .,"[NULL,NULL,NULL]",1
358,[quote] 0. .,"[NULL,NULL,NULL]",2
359,tu expliques à Aliyah comment tu sais ? [media],"[NULL,NULL,NULL]",1
359,tu expliques à Aliyah comment tu sais ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
360,[quote] \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",1
360,[quote] \<None\> \<None\> \<None\> \<None\> !,"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
361,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
361,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
362,[quote] oui c'est celle-là mais comment tu le sais ?,"[NULL,NULL,NULL]",1
362,[quote] oui c'est celle-là mais comment tu le sais ?,"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:explanation-based]",2
363,[quote] oui c'est bien Anaé !,"[NULL,NULL,NULL]",1
363,[quote] oui c'est bien Anaé !,"[Complex-long,NULL,NULL]",2
